block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
mamba,horizontal,row,24,single_patch,xy_learned,1,1.0,1.0,72066,18.12213921546936,False,
mamba,horizontal,row,24,single_patch,xy_learned,2,1.0,1.0,72066,18.237095594406128,False,
mamba,horizontal,row,24,single_pixel,none,0,0.5068359375,0.498046875,68994,18.503992319107056,False,
mamba,horizontal,row,24,single_pixel,none,1,0.501953125,0.4638671875,68994,18.243469715118408,False,
mamba,horizontal,row,24,single_pixel,none,2,0.5,0.484375,68994,19.24791431427002,False,
mamba,horizontal,row,24,single_pixel,xy_learned,0,0.5087890625,0.4970703125,72066,19.968339920043945,False,
mamba,horizontal,row,24,single_pixel,xy_learned,1,0.513671875,0.49609375,72066,18.644214391708374,False,
mamba,horizontal,row,24,single_pixel,xy_learned,2,0.51171875,0.4794921875,72066,18.691654205322266,False,
mamba,horizontal,row,32,single_patch,none,0,1.0,1.0,68994,32.02646088600159,False,
mamba,horizontal,row,32,single_patch,none,1,1.0,1.0,68994,32.00673460960388,False,
mamba,horizontal,row,32,single_patch,none,2,0.859375,0.859375,68994,32.095683574676514,False,
mamba,horizontal,row,32,single_patch,xy_learned,0,1.0,1.0,73090,32.77550792694092,False,
mamba,horizontal,row,32,single_patch,xy_learned,1,1.0,1.0,73090,31.95338463783264,False,
mamba,horizontal,row,32,single_patch,xy_learned,2,1.0,1.0,73090,31.954115390777588,False,
mamba,horizontal,row,32,single_pixel,none,0,0.5458984375,0.5087890625,68994,32.340070486068726,False,
mamba,horizontal,row,32,single_pixel,none,1,0.48828125,0.4658203125,68994,32.882012367248535,False,
mamba,horizontal,row,32,single_pixel,none,2,0.4951171875,0.4833984375,68994,35.30713868141174,False,
mamba,horizontal,row,32,single_pixel,xy_learned,0,0.5087890625,0.5029296875,73090,32.28660607337952,False,
mamba,horizontal,row,32,single_pixel,xy_learned,1,0.4990234375,0.4833984375,73090,31.968990802764893,False,
mamba,horizontal,row,32,single_pixel,xy_learned,2,0.513671875,0.513671875,73090,32.29681181907654,False,
mamba,horizontal,col,8,single_patch,none,0,0.51171875,0.5,68994,5.743659019470215,False,
mamba,horizontal,col,8,single_patch,none,1,0.5341796875,0.5341796875,68994,5.716728687286377,False,
mamba,horizontal,col,8,single_patch,none,2,0.5087890625,0.490234375,68994,5.7534894943237305,False,
mamba,horizontal,col,8,single_patch,xy_learned,0,1.0,1.0,70018,5.901131868362427,False,
mamba,horizontal,col,8,single_patch,xy_learned,1,0.9970703125,0.9970703125,70018,5.796682596206665,False,
mamba,horizontal,col,8,single_patch,xy_learned,2,1.0,1.0,70018,5.7953879833221436,False,
mamba,horizontal,col,8,single_pixel,none,0,0.513671875,0.5068359375,68994,5.84743332862854,False,
mamba,horizontal,col,8,single_pixel,none,1,0.5234375,0.509765625,68994,5.86860728263855,False,
mamba,horizontal,col,8,single_pixel,none,2,0.5078125,0.4990234375,68994,6.035860776901245,False,
mamba,horizontal,col,8,single_pixel,xy_learned,0,0.5361328125,0.5068359375,70018,6.088557004928589,False,
mamba,horizontal,col,8,single_pixel,xy_learned,1,0.5146484375,0.4931640625,70018,5.9452900886535645,False,
mamba,horizontal,col,8,single_pixel,xy_learned,2,0.51171875,0.4921875,70018,5.952991724014282,False,
mamba,horizontal,col,16,single_patch,none,0,0.494140625,0.48046875,68994,9.345124244689941,False,
mamba,horizontal,col,16,single_patch,none,1,0.4931640625,0.4765625,68994,9.485227108001709,False,
mamba,horizontal,col,16,single_patch,none,2,0.4931640625,0.4931640625,68994,9.253479242324829,False,
mamba,horizontal,col,16,single_patch,xy_learned,0,0.498046875,0.498046875,71042,9.45986557006836,False,
mamba,horizontal,col,16,single_patch,xy_learned,1,0.5,0.5,71042,9.540631771087646,False,
mamba,horizontal,col,16,single_patch,xy_learned,2,0.49609375,0.4892578125,71042,9.34190559387207,False,
mamba,horizontal,col,16,single_pixel,none,0,0.5263671875,0.5263671875,68994,9.6135995388031,False,
mamba,horizontal,col,16,single_pixel,none,1,0.4892578125,0.4755859375,68994,9.757050514221191,False,
mamba,horizontal,col,16,single_pixel,none,2,0.517578125,0.5068359375,68994,9.51024341583252,False,
mamba,horizontal,col,16,single_pixel,xy_learned,0,0.494140625,0.486328125,71042,9.61291766166687,False,
mamba,horizontal,col,16,single_pixel,xy_learned,1,0.5,0.46484375,71042,9.880158424377441,False,
mamba,horizontal,col,16,single_pixel,xy_learned,2,0.4853515625,0.4833984375,71042,9.59131932258606,False,
mamba,horizontal,col,24,single_patch,none,0,0.5244140625,0.515625,68994,19.114508867263794,False,
mamba,horizontal,col,24,single_patch,none,1,0.5078125,0.4951171875,68994,19.263734102249146,False,
mamba,horizontal,col,24,single_patch,none,2,0.51171875,0.501953125,68994,18.920499563217163,False,
mamba,horizontal,col,24,single_patch,xy_learned,0,0.5029296875,0.494140625,72066,18.341898441314697,False,
mamba,horizontal,col,24,single_patch,xy_learned,1,0.51171875,0.501953125,72066,18.424403190612793,False,
